2024,1,Ковалев Иван Иванович,2016-05-08,2
2019,5,Ковалев Иван Иванович,2006-08-13,4
2023,9,Ковалев Иван Иванович,2014-04-20,3
2025,6,Ковалев Иван Иванович,2007-05-02,2
2020,1,Ковалев Иван Иванович,2013-07-31,3
2021,9,Ковалев Иван Иванович,2007-10-27,4
2024,9,Ковалев Иван Иванович,2012-12-16,1
2020,6,Ковалев Иван Иванович,2016-12-22,4
2022,9,Ковалев Иван Иванович,2015-09-11,4
2024,8,Ковалев Иван Иванович,2007-08-28,4
2019,10,Ковалев Иван Иванович,2016-10-15,2
2024,10,Ковалев Иван Иванович,2008-05-29,3
2023,3,Ковалев Иван Иванович,2015-01-03,3
2023,10,Ковалев Иван Иванович,2013-04-20,1
2023,7,Ковалев Иван Иванович,2014-04-06,3
2024,10,Ковалев Иван Иванович,2009-05-15,3
2021,10,Ковалев Иван Иванович,2008-11-29,2
