2020,9,Калашникова Валерия Ильинична,2014-09-15,1
2022,4,Тарасова Карина Захаровна,2012-01-16,3
2021,10,Агафонова Валерия Егоровна,2011-06-01,1
2023,10,Беляева Нелли Назаровна,2006-07-11,4
2019,9,Грачева Злата Константиновна,2016-06-09,3
2022,3,Сорокина Злата Васильевна,2007-12-05,3
2020,7,Семенова Виолетта Родионовна,2013-07-14,3
2021,2,Федорова Дарья Федоровна,2009-11-27,3
2025,10,Игнатова Лариса Оскаровна,2011-10-15,3
2020,4,Ефимова Элина Павловна,2013-12-25,4
2022,5,Орлова Анна Тарасовна,2007-04-01,1
2018,8,Сорокина Аврора Артемовна,2010-05-12,3
2025,6,Николаева Лариса Артемовна,2014-08-11,2
2025,4,Рябова Арина Георгиевна,2008-06-09,4
2021,8,Виноградова Эмилия Глебовна,2008-10-29,1
2020,3,Чернова Аврора Львовна,2013-06-19,2
2018,2,Суркова Снежана Олеговна,2016-11-01,2
2020,7,Селезнева Елена Михайловна,2008-10-31,4
2020,3,Миронова Анна Федоровна,2010-11-03,1
2025,7,Руднева Карина Прохоровна,2013-03-07,3
2022,8,Шестакова Полина Борисовна,2015-01-30,1
2018,2,Петрова Зоя Романовна,2012-04-01,2
2022,4,Панина Анастасия Леонидовна,2013-09-26,3
2022,7,Сорокина Есения Викторовна,2009-10-18,3
2024,5,Устинова Лилия Захаровна,2013-08-17,4
2025,2,Шаповалова Карина Кирилловна,2012-02-29,1
2025,4,Щербакова Таисия Владимировна,2013-05-30,4
2020,3,Киселева Юлия Сергеевна,2015-04-06,3
2020,3,Тарасова Алина Алексеевна,2014-08-15,3
2018,8,Рябова Вера Львовна,2013-05-13,2
2020,2,Яковлева Аделина Савельевна,2013-04-28,2
2024,2,Быкова Полина Павловна,2013-08-07,1
2025,6,Шаповалова Ксения Кирилловна,2007-03-13,1
2020,8,Руднева Маргарита Алексеевна,2015-01-03,4
2021,4,Гусева Яна Алексеевна,2013-05-26,4
2022,9,Миронова Карина Олеговна,2015-11-20,4
2019,3,Панина Мария Анатольевна,2007-05-21,2
2025,2,Комарова Людмила Даниловна,2012-12-27,3
2022,8,Баранова Зоя Геннадьевна,2014-03-09,1
2020,7,Лыткина Инна Павловна,2010-06-07,1
2019,6,Баранова Надежда Даниловна,2014-07-24,3
2021,9,Шаповалова Марина Сергеевна,2010-09-05,4
2023,10,Устинова Виолетта Максимовна,2010-05-30,3
2018,10,Белкина Агата Игоревна,2009-11-07,3
2025,7,Прохорова Нелли Петровна,2015-01-03,4
2022,4,Тарасова Таисия Сергеевна,2015-05-18,3
2018,4,Агафонова Анна Глебовна,2013-02-21,2
2018,5,Боброва Валерия Зиновьевна,2014-08-11,2
2022,1,Грачева Надежда Петровна,2015-03-02,4
2023,7,Рябова Ника Сергеевна,2011-01-14,4
2018,8,Семенова Аделина Станиславовна,2008-03-05,1
2025,3,Игнатова Марина Петровна,2012-04-18,3
2025,8,Медведева Жанна Даниловна,2006-02-14,2
2022,8,Рябова София Даниловна,2010-02-01,3
2024,8,Белкина Анжелика Юрьевна,2011-01-24,3
2023,5,Щукина Лидия Давидовна,2011-04-04,1
2022,5,Морозова Алиса Сергеевна,2008-09-17,4
2023,9,Киселева Анна Юрьевна,2007-09-21,3
2023,2,Лыткина Аврора Ярославовна,2006-05-10,2
2020,3,Кудрявцева София Вячеславовна,2007-06-03,4
2020,8,Фомина Кристина Михайловна,2007-08-26,2
2024,1,Сорокина Регина Ярославовна,2010-03-20,4
2018,8,Пахомова Агата Степановна,2012-09-27,1
2025,7,Королёва Регина Ивановна,2008-07-14,2
2022,8,Смирнова Юлия Дмитриевна,2008-04-19,4
2025,8,Чернова Виолетта Назаровна,2007-05-31,1
2019,4,Макарова Марина Андреевна,2011-06-14,3
2025,7,Чернова Инна Геннадьевна,2008-08-30,3
2020,5,Ермакова Алина Тарасовна,2014-10-12,1
2024,8,Лыткина Таисия Савельевна,2012-11-28,4
2022,3,Зайцева Елена Филипповна,2014-12-18,4
2018,4,Белкина Карина Денисовна,2011-12-12,4
2022,1,Белкина Снежана Вячеславовна,2011-10-11,3
2019,1,Иванова Алёна Андреевна,2015-05-20,3
2021,2,Баранова Диана Дмитриевна,2012-05-21,1
2025,7,Боброва Алина Вячеславовна,2016-01-20,3
2021,8,Иванова Ольга Анатольевна,2006-09-29,4
2021,10,Миронова Эльвира Максимовна,2006-12-26,1
2022,7,Беляева Аврора Прохоровна,2009-10-30,3
2020,4,Суркова Алиса Станиславовна,2015-12-22,3
2020,8,Грачева Анжелика Егоровна,2006-02-25,4
2024,5,Устинова Валерия Леонидовна,2011-03-02,3
2019,8,Агафонова Аделина Георгиевна,2009-06-17,2
2021,7,Сорокина Алёна Борисовна,2016-11-09,3
2024,4,Сидорова Виолетта Олеговна,2009-04-28,4
2023,2,Миронова Василиса Ивановна,2013-01-06,1
2025,10,Рябова Надежда Григорьевна,2014-09-23,2
2025,10,Виноградова Снежана Федоровна,2013-08-15,1
2019,8,Лебедева Полина Владимировна,2012-05-30,2
2023,9,Суркова Аврора Ильинична,2014-07-31,4
2023,2,Тимофеева Эльвира Родионовна,2014-09-04,1
2019,2,Петрова София Викторовна,2007-06-17,4
2020,2,Медведева Анна Егоровна,2011-02-17,4
2024,6,Жукова Стефания Степановна,2016-10-03,4
2023,9,Семенова Нелли Матвеевна,2012-03-08,1
2022,3,Морозова Ксения Юрьевна,2009-12-15,1
2021,2,Руднева Нелли Семеновна,2015-08-01,3
2021,10,Пахомова Лариса Алексеевна,2007-02-17,4
2018,7,Устинова Лилия Глебовна,2007-11-09,3
2023,3,Лыткина Диана Юлиановна,2012-04-11,2
2025,4,Кудрявцева Лариса Вячеславовна,2010-08-23,3
2022,6,Боброва Карина Давидовна,2015-11-29,4
2018,4,Прохорова Диана Федоровна,2008-06-06,1
2025,7,Ковалева Диана Николаевна,2011-02-01,3
2024,2,Ермакова Ярослава Дмитриевна,2008-01-19,1
2023,4,Боброва Мирослава Степановна,2008-06-05,3
2018,2,Сидорова Людмила Всеволодовна,2015-05-01,1
2019,4,Андреева Людмила Васильевна,2012-10-11,2
2018,9,Ефимова Злата Романовна,2015-10-13,3
2020,7,Рябова Валерия Егоровна,2012-09-26,1
2021,4,Абрамова Алина Васильевна,2014-07-26,2
2020,5,Боброва Агата Павловна,2006-05-14,3
2018,8,Смирнова Анна Юлиановна,2013-01-22,4
2020,9,Тимофеева Мария Матвеевна,2011-08-28,4
2021,1,Абрамова Стефания Вячеславовна,2009-12-11,3
2022,10,Фролова Мирослава Денисовна,2010-12-14,4
2019,1,Шестакова Карина Гавриловна,2010-01-25,1
2025,6,Смирнова Алина Ярославовна,2014-10-12,1
2022,6,Калашникова Маргарита Родионовна,2010-09-22,3
2019,10,Грачева Есения Игоревна,2010-02-17,3
2020,5,Щукина Светлана Анатольевна,2014-11-15,3
2025,6,Селезнева Лариса Захаровна,2012-01-05,4
2020,7,Грачева Стефания Федоровна,2011-04-04,1
2022,6,Чернова Зоя Егоровна,2007-06-19,1
2025,9,Щербакова Маргарита Степановна,2008-08-25,3
2025,3,Федорова Инна Владимировна,2007-03-06,4
2022,6,Калашникова Ксения Викторовна,2014-11-25,2
2025,4,Сидорова Яна Евгеньевна,2012-10-21,3
2021,9,Андреева Инна Петровна,2008-10-12,2
2025,3,Петрова Анастасия Семеновна,2007-02-13,2
2023,9,Панина Василиса Денисовна,2010-03-11,2
2018,10,Калашникова Милана Львовна,2011-05-12,2
2021,2,Беляева Виолетта Гавриловна,2006-08-21,4
2025,7,Гусева Эвелина Максимовна,2016-01-31,2
2020,9,Орлова Любовь Львовна,2006-08-04,1
2019,5,Андреева Эмилия Максимовна,2008-05-29,3
2023,7,Ефимова Лариса Васильевна,2008-02-03,3
2021,3,Боброва Любовь Филипповна,2007-03-23,2
2025,2,Ермакова Юлия Ярославовна,2013-09-07,1
2024,9,Ефимова Марина Артемовна,2006-06-03,2
2023,7,Шестакова Алёна Матвеевна,2006-10-12,2
2023,4,Иванова Регина Федоровна,2007-01-12,4
2021,5,Шестакова Марина Тарасовна,2010-04-30,4
2025,7,Ермакова Есения Ярославовна,2007-08-23,1
2025,5,Фомина Мирослава Захаровна,2013-02-04,1
2023,6,Яковлева Вероника Андреевна,2015-11-14,4
2023,4,Федорова Лилия Юрьевна,2007-12-16,4
2025,5,Пахомова Мария Всеволодовна,2007-09-16,1
2022,2,Орлова Василиса Сергеевна,2011-02-02,4
2020,10,Агафонова Инна Филипповна,2011-12-05,4
2025,2,Зайцева Жанна Руслановна,2007-09-01,2
2020,10,Киселева Диана Юлиановна,2009-03-07,1
2024,2,Карпова Виолетта Сергеевна,2008-07-17,2
2022,3,Гусева Нелли Андреевна,2010-01-10,2
2023,4,Агафонова Инна Кирилловна,2009-05-05,2
2024,5,Суркова Юлия Артемовна,2014-07-30,4
2023,4,Карпова Алина Борисовна,2011-05-23,4
2020,3,Гусева Полина Георгиевна,2015-05-29,3
2020,7,Соловьева Элина Васильевна,2010-09-13,2
2020,4,Белкина Лидия Филипповна,2013-04-20,2
2023,7,Калашникова Валерия Геннадьевна,2011-12-13,3
2024,2,Морозова Таисия Леонидовна,2014-01-01,4
2023,1,Семенова Елена Львовна,2014-06-11,3
2020,8,Боброва Ольга Олеговна,2009-08-23,3
2019,9,Чернова Эвелина Степановна,2008-03-01,2
2025,2,Шестакова Эвелина Юрьевна,2007-05-30,2
2018,10,Быкова Милана Руслановна,2015-12-25,3
2018,8,Селезнева Галина Петровна,2008-10-15,2
2022,7,Суркова Ярослава Тимофеевна,2010-09-28,3
2021,4,Ковалева Ольга Филипповна,2016-02-17,4
2019,10,Ковалева Елена Давидовна,2011-12-26,2
2025,3,Игнатова Инна Романовна,2016-11-26,1
2022,4,Калашникова Юлия Матвеевна,2014-06-08,2
2021,1,Абрамова Ника Максимовна,2010-06-04,1
2024,3,Кузнецова Агата Савельевна,2016-12-18,2
2023,9,Комарова Регина Гавриловна,2010-01-10,1
2021,9,Пахомова Евгения Вячеславовна,2013-09-01,1
2022,9,Медведева Анастасия Андреевна,2014-12-07,3
2024,6,Лыткина Мирослава Матвеевна,2016-10-25,1
2019,9,Агафонова Ярослава Юлиановна,2013-03-27,3
2025,4,Беляева Василиса Сергеевна,2010-12-19,2
2023,7,Виноградова Надежда Игоревна,2010-04-26,3
2019,1,Кузнецова Аврора Адамовна,2011-01-11,2
2019,6,Чернова София Аркадьевна,2015-08-16,2
2023,9,Морозова Виктория Георгиевна,2008-11-22,1
2025,7,Петрова Оксана Ильинична,2013-01-13,2
2020,7,Лебедева Эмилия Геннадьевна,2011-12-31,3
2018,6,Селезнева Таисия Николаевна,2016-04-21,4
2025,6,Руднева Эвелина Андреевна,2006-05-18,3
2018,5,Петрова Светлана Денисовна,2011-11-06,2
2020,2,Калашникова Аделина Глебовна,2015-07-24,2
2021,2,Руднева Светлана Оскаровна,2009-12-20,3
2019,5,Зайцева Лидия Леонидовна,2016-07-31,2
2019,6,Тарасова Вероника Алексеевна,2015-12-18,1
2020,6,Прохорова Виктория Борисовна,2011-11-17,3
2021,3,Руднева Оксана Борисовна,2010-07-10,2
2019,8,Баранова Нелли Васильевна,2009-05-18,2
2023,7,Сидорова Татьяна Глебовна,2009-07-02,3
2022,9,Королёва Аделина Давидовна,2006-10-08,4
2021,2,Устинова Зоя Борисовна,2015-10-13,3
2023,10,Гусева Светлана Адамовна,2016-05-31,3
2019,3,Кудрявцева Виолетта Матвеевна,2015-03-14,1
2025,7,Титова Нелли Матвеевна,2007-06-10,1
2022,9,Руднева Ника Владимировна,2013-07-26,1
2025,5,Виноградова Анжелика Михайловна,2006-01-29,4
2022,3,Пахомова Инна Платоновна,2008-05-04,3
2020,1,Шестакова Ника Филипповна,2013-12-17,1
2021,3,Устинова Стефания Даниловна,2015-10-30,1
2025,2,Киселева Снежана Романовна,2016-09-28,4
2025,1,Комарова Милана Геннадьевна,2011-03-09,3
2021,8,Щукина Зоя Аркадьевна,2014-11-18,2
2021,4,Смирнова Элина Анатольевна,2006-11-26,2
2021,3,Миронова Виктория Глебовна,2014-11-04,2
2018,8,Панина Нелли Кирилловна,2009-09-02,3
2025,4,Ермакова Алиса Борисовна,2014-06-13,4
2019,1,Боброва Юлия Давидовна,2010-07-29,3
2024,8,Лыткина Галина Андреевна,2016-05-02,1
2019,2,Баранова Маргарита Олеговна,2016-06-06,4
2022,2,Калашникова Яна Ивановна,2013-03-26,1
2022,2,Сорокина Вероника Ильинична,2008-01-28,2
2021,6,Миронова Полина Павловна,2007-07-04,2
2020,3,Кузнецова Виолетта Анатольевна,2013-10-16,4
2022,8,Абрамова Милана Павловна,2016-02-24,4
2024,10,Кузнецова Мирослава Михайловна,2006-06-06,3
2021,3,Андреева Евгения Борисовна,2009-10-11,1
2019,3,Кузнецова Аврора Давидовна,2013-08-13,4
2023,9,Лыткина Оксана Борисовна,2014-12-02,1
2024,8,Ковалев Иван Иванович,2006-05-12,4
2025,1,Лыткина Виктория Павловна,2008-04-08,1
2020,8,Абрамова Алиса Назаровна,2009-04-15,2
2021,5,Лебедева Злата Савельевна,2015-07-24,3
2025,10,Виноградова Мария Зиновьевна,2015-10-29,4
2019,8,Кузнецова Лариса Матвеевна,2006-03-11,4
2018,5,Зайцева Полина Федоровна,2006-11-05,3
2022,2,Смирнова Ксения Адамовна,2008-10-05,4
2025,3,Абрамова Алина Романовна,2016-11-20,1
2022,5,Николаева Надежда Руслановна,2015-08-30,2
2021,7,Шаповалова Людмила Вячеславовна,2007-09-30,2
2022,1,Суркова Светлана Леонидовна,2011-04-04,3
2024,5,Агафонова Светлана Олеговна,2009-04-28,3
2020,1,Прохорова Есения Павловна,2010-05-18,4
2022,4,Фролова Марина Васильевна,2008-11-22,2
2022,10,Калашникова Вероника Леонидовна,2014-06-30,2
2025,6,Орлова Евгения Евгеньевна,2015-10-09,3
2024,8,Смирнова Таисия Георгиевна,2014-07-13,2
2020,5,Смирнова Снежана Станиславовна,2008-01-05,4
2025,1,Зайцева Анжелика Васильевна,2010-09-10,4
2018,8,Боброва Есения Павловна,2015-12-30,4
2024,10,Шестакова Елена Федоровна,2006-06-22,1
2025,6,Абрамова Кристина Аркадьевна,2012-06-26,3
2020,1,Морозова Элина Константиновна,2015-02-11,3
2022,5,Фролова Виолетта Руслановна,2012-11-16,2
2023,9,Пахомова Эмилия Давидовна,2016-04-10,4
2024,9,Лыткина Виктория Оскаровна,2007-04-18,1
2020,8,Комарова Зоя Геннадьевна,2014-11-25,2
2025,10,Беляева Евгения Романовна,2006-11-25,2
2025,4,Суркова Снежана Кирилловна,2016-05-06,4
2025,8,Баранова Стефания Глебовна,2007-08-29,4
2024,1,Яковлева Агата Егоровна,2011-04-17,2
2021,2,Андреева Маргарита Адамовна,2016-04-09,3
2020,10,Яковлева Вероника Адамовна,2006-05-05,4
2020,6,Киселева Аделина Зиновьевна,2010-12-19,4
2025,5,Боброва Любовь Денисовна,2016-07-13,1
2019,6,Панина Есения Васильевна,2014-11-25,3
2021,6,Миронова Арина Федоровна,2016-04-28,1
2025,3,Тарасова Лидия Тимофеевна,2015-02-02,3
2025,3,Ермакова Диана Прохоровна,2007-07-06,1
2021,7,Рябова Анжелика Михайловна,2010-05-14,3
2024,8,Быкова Злата Тимофеевна,2010-10-06,3
2019,5,Морозова Таисия Семеновна,2013-11-24,4
2025,6,Щукина Мария Адамовна,2007-01-31,3
2020,9,Устинова Эмилия Аркадьевна,2013-02-10,2
2024,4,Николаева Наталья Геннадьевна,2008-02-23,2
2018,8,Шаповалова Лариса Юрьевна,2016-03-11,2
2025,5,Агафонова Элина Станиславовна,2008-10-11,1
2024,8,Чернова Арина Давидовна,2015-10-10,2
2024,10,Сидорова Полина Сергеевна,2013-11-02,1
2024,3,Тимофеева Мирослава Петровна,2014-01-12,3
2024,9,Тарасова Анна Оскаровна,2012-07-23,3
2025,4,Жукова Зоя Игоревна,2016-05-15,2
2022,5,Щукина Марина Юрьевна,2009-01-02,1
2020,2,Давыдова Ярослава Алексеевна,2014-03-17,1
2024,4,Белкина Мария Сергеевна,2007-06-29,3
2025,2,Абрамова Анна Назаровна,2016-06-02,2
2018,10,Щукина Эльвира Даниловна,2010-04-10,3
2024,4,Шаповалова Аделина Игоревна,2008-04-22,3
2018,10,Рябова Полина Назаровна,2012-06-04,2
2025,5,Смирнова Наталья Павловна,2007-05-15,4
2021,8,Макарова Лилия Юрьевна,2008-09-24,1
2019,4,Баранова Анастасия Петровна,2006-07-05,3
2020,5,Быкова Наталья Федоровна,2012-04-28,4
2025,1,Петрова Есения Геннадьевна,2014-06-27,4
2021,6,Щукина Наталья Всеволодовна,2015-01-13,4
2025,9,Комарова Евгения Матвеевна,2009-12-22,1
2024,6,Грачева София Константиновна,2016-07-28,3
2019,2,Устинова Регина Петровна,2009-02-01,3
2023,8,Быкова Вера Ильинична,2015-12-10,1
2018,10,Тимофеева Злата Николаевна,2008-06-08,3
2019,2,Шестакова Лилия Федоровна,2006-08-10,1
2025,8,Ковалева Агата Филипповна,2007-05-29,4
2018,3,Устинова Виктория Савельевна,2012-09-07,3
2019,7,Зайцева Зоя Николаевна,2016-08-06,3
2023,6,Николаева Регина Аркадьевна,2007-01-23,2
2023,1,Шаповалова Алиса Савельевна,2013-08-15,4
2022,8,Андреева Вера Денисовна,2009-06-20,2
2018,9,Пахомова Дарья Юрьевна,2008-07-15,2
2025,1,Семенова Аделина Романовна,2010-10-03,2
2024,3,Устинова Виктория Руслановна,2012-08-12,4
2020,10,Федорова Елена Геннадьевна,2008-08-05,1
2021,9,Фролова Элина Руслановна,2012-05-31,1
2021,9,Зайцева Эмилия Егоровна,2007-04-13,2
2025,10,Тарасова Мария Алексеевна,2015-04-24,2
2021,3,Тимофеева Мирослава Федоровна,2016-10-25,3
2019,5,Тимофеева Ольга Васильевна,2015-02-07,4
2025,5,Рябова Людмила Ивановна,2014-06-20,3
2024,5,Морозова Светлана Алексеевна,2009-04-11,1
2021,9,Давыдова Марина Прохоровна,2011-01-13,2
2022,6,Жукова Анжелика Юлиановна,2015-10-23,3
2025,8,Пахомова Юлия Федоровна,2009-01-08,1
2021,7,Лебедева Снежана Даниловна,2013-04-13,2
2025,10,Яковлева Ника Назаровна,2011-04-06,2
2018,7,Комарова Яна Савельевна,2009-10-16,2
2019,2,Суркова Ника Кирилловна,2008-11-06,3
2021,6,Киселева Ольга Кирилловна,2010-11-20,2
2020,9,Титова Ярослава Игоревна,2006-08-18,4
2019,10,Фомина Эмилия Евгеньевна,2011-05-26,3
2020,5,Боброва Лилия Станиславовна,2007-07-16,1
2019,6,Фомина Наталья Аркадьевна,2009-03-23,4
2021,6,Сидорова Агата Семеновна,2016-04-11,2
2020,10,Гусева Евгения Викторовна,2011-09-14,3
2024,3,Щербакова Людмила Родионовна,2012-09-29,2
2019,7,Фомина Дарья Тимофеевна,2016-04-18,1
2023,7,Гусева Маргарита Евгеньевна,2008-07-12,1
2025,1,Шестакова Алина Всеволодовна,2006-05-13,4
2025,7,Ермакова Ольга Петровна,2006-07-03,3
2021,2,Суркова Дарья Руслановна,2013-02-03,2
2021,4,Шаповалова Злата Егоровна,2014-11-27,1
2024,1,Белкина Алёна Георгиевна,2007-08-06,2
2024,2,Зайцева Мирослава Вячеславовна,2006-06-19,1
2020,6,Ефимова Ярослава Борисовна,2006-12-18,1
2023,10,Комарова Алина Леонидовна,2013-12-27,2
2019,10,Чернова Алёна Борисовна,2014-03-05,4
2019,8,Фомина Марина Олеговна,2016-06-20,2
2023,8,Королёва Евгения Андреевна,2007-09-06,3
2024,5,Семенова Лидия Вячеславовна,2013-05-16,3
2020,2,Чернова Василиса Савельевна,2013-04-29,3
2020,9,Боброва Регина Дмитриевна,2007-05-02,3
2021,8,Смирнова Людмила Андреевна,2008-01-17,2
2023,10,Лебедева Марина Кирилловна,2014-05-05,1
2018,9,Лебедева Милана Оскаровна,2008-07-21,3
2022,5,Селезнева Елена Константиновна,2010-09-11,4
2024,7,Макарова Есения Гавриловна,2011-04-08,4
2022,6,Федорова Людмила Прохоровна,2011-09-03,4
2024,6,Жукова Аделина Гавриловна,2009-10-21,1
2021,5,Зайцева Алина Денисовна,2010-04-13,2
2022,7,Кузнецова Нелли Борисовна,2010-12-09,2
2023,10,Тарасова Мирослава Федоровна,2013-08-22,1
2021,4,Карпова Диана Георгиевна,2008-02-09,2
2023,5,Шаповалова Полина Платоновна,2010-02-02,3
2018,10,Абрамова Алина Владимировна,2007-04-29,3
2020,8,Николаева Любовь Захаровна,2006-05-21,1
2019,9,Чернова Алиса Сергеевна,2009-11-03,2
2021,2,Королёва София Адамовна,2009-10-18,1
2021,8,Боброва Любовь Денисовна,2016-05-03,1
2025,9,Макарова Евгения Артемовна,2012-10-20,3
2023,4,Медведева Снежана Игоревна,2014-10-30,2
2024,7,Кузнецова Злата Всеволодовна,2006-04-17,4
2018,9,Яковлева Светлана Алексеевна,2008-08-03,2
2019,1,Щербакова Лилия Тимофеевна,2007-11-15,4
2024,2,Кузнецова Галина Георгиевна,2007-06-19,1
2025,10,Чернова Элина Даниловна,2015-11-10,2
2022,9,Грачева Регина Ярославовна,2014-02-10,2
2023,2,Морозова Полина Захаровна,2009-06-16,2
2022,3,Лыткина Вероника Андреевна,2010-10-30,4
2021,5,Беляева Вероника Егоровна,2011-11-15,1
2024,8,Кудрявцева Виктория Леонидовна,2009-01-29,4
2025,10,Зайцева Лариса Савельевна,2016-04-18,1
2020,10,Титова Лариса Ярославовна,2015-03-05,4
2021,3,Калашникова Снежана Ивановна,2008-02-25,4
2022,10,Давыдова Эвелина Федоровна,2012-07-13,1
2025,9,Кудрявцева Светлана Геннадьевна,2014-11-13,2
2023,7,Абрамова Эвелина Юрьевна,2012-05-02,2
2019,6,Селезнева Стефания Денисовна,2010-04-28,3
2021,2,Семенова Ярослава Вячеславовна,2008-09-19,4
2019,1,Быкова Юлия Гавриловна,2007-07-18,2
2022,5,Ермакова Агата Константиновна,2014-01-14,3
2019,10,Быкова Юлия Глебовна,2009-09-25,2
2019,1,Давыдова Вероника Евгеньевна,2007-11-13,3
2020,5,Агафонова Эвелина Игоревна,2011-09-27,4
2019,9,Пахомова Милана Олеговна,2009-06-09,4
2018,9,Шаповалова Оксана Глебовна,2015-06-16,2
2025,8,Пахомова Эвелина Львовна,2009-12-10,3
2021,9,Морозова Регина Сергеевна,2016-01-16,4
2019,5,Прохорова Арина Даниловна,2010-12-17,1
2019,8,Щукина Аврора Филипповна,2008-01-12,3
2024,6,Рябова Людмила Григорьевна,2009-05-17,4
2025,7,Петрова Зоя Федоровна,2006-03-20,2
2019,10,Быкова Аделина Евгеньевна,2010-04-15,3
2022,5,Комарова Алёна Алексеевна,2006-02-23,3
2019,1,Лебедева Ярослава Борисовна,2015-12-04,1
2018,6,Баранова Маргарита Степановна,2013-07-10,4
2020,6,Агафонова Ольга Семеновна,2012-04-14,2
2023,1,Агафонова Светлана Денисовна,2008-07-02,3
2022,9,Быкова Светлана Ивановна,2006-07-19,3
2025,6,Ермакова Таисия Алексеевна,2011-04-14,3
2020,1,Петрова Виктория Гавриловна,2016-10-20,4
2025,2,Кудрявцева Алёна Всеволодовна,2008-05-21,3
2021,10,Комарова Маргарита Аркадьевна,2006-03-19,4
2018,6,Орлова Яна Юлиановна,2010-11-23,1
2020,2,Селезнева Ольга Аркадьевна,2014-08-19,4
2019,3,Баранова Аделина Аркадьевна,2012-08-13,4
2023,9,Давыдова Маргарита Ивановна,2006-05-10,3
2022,8,Смирнова Регина Георгиевна,2008-07-26,3
2021,5,Андреева Анастасия Георгиевна,2015-01-29,2
2021,10,Орлова Лидия Евгеньевна,2007-12-02,4
2018,9,Рябова Татьяна Ивановна,2007-08-01,2
2022,8,Кузнецова Мирослава Станиславовна,2006-08-31,1
2025,9,Королёва Милана Оскаровна,2011-05-21,3
2019,1,Жукова Зоя Геннадьевна,2012-09-16,3
2020,5,Щукина Аврора Олеговна,2016-09-21,4
2018,9,Кудрявцева Эльвира Евгеньевна,2013-05-13,4
2021,7,Миронова Наталья Викторовна,2008-01-31,2
2021,3,Иванова Стефания Савельевна,2016-12-17,3
2022,9,Жукова Валерия Адамовна,2016-03-24,4
2022,4,Грачева Снежана Вячеславовна,2007-01-09,1
2025,6,Грачева Валерия Сергеевна,2014-05-01,1
2019,8,Ефимова Зоя Прохоровна,2015-11-05,3
2019,5,Щукина Оксана Алексеевна,2012-07-31,1
2020,9,Кудрявцева Мария Федоровна,2006-08-14,1
2024,2,Агафонова Ника Петровна,2011-09-05,2
2018,7,Лыткина Ярослава Федоровна,2016-01-03,3
2021,10,Киселева Маргарита Захаровна,2006-05-12,2
2025,7,Баранова Жанна Борисовна,2007-05-29,2
2024,7,Жукова Элина Руслановна,2007-11-01,2
2019,8,Прохорова Нелли Ивановна,2011-12-10,4
2023,4,Рябова Есения Дмитриевна,2009-02-21,4
2022,3,Прохорова Лидия Геннадьевна,2016-03-31,1
2020,1,Кузнецова Вера Юлиановна,2014-10-31,3
